,Start_Dt,End_Dt,count,Start_Price,End_Price,Price_Change,Price_Change_Pct,Time_Change,Page_Link,1 Bdr ,1st Bed,2 Bdr ,2nd Bed,3 Bdr ,3rd Bed,4th Bed,5th Bed,Access,Address,Appliances,Area Pool,Average Baths,Average Bedrooms,Average Lease,Average LeaseSquare Ft,Average List Price,Average Price,Average PriceSquare Ft,Average Rent,Average Square Ft,Average Year Built,Bath,Baths,Bedroom,Bedrooms,Breakfast,Building Sqft,Carport Description,City,Compactor,Connection,Controlled Access,Cooling,Countertop,County,County  Zip Code,Den,Dining,Dishwasher,Disposal,Energy Feature,Exterior,Exterior Type,Extra Room,Family Room,Finance Avail,Fireplace,Floors,Foreclosure,Foundation,Front Door,Game Room,Garage Apartment,Garage Carport,Garages,HOA Mandatory,Heating,Home For Lease,Home For Sales,Homes for Lease,Homes for Sale,Interior,Key Map,Kitchen,Legal Description,List Type,Listing Price,Listing Status,Living,Loft,Lot Description,Lot Size,MLS,Maint Fee Includes,Maintenance Fee,Market Area,Market Area Name,Market Value,Master Bath Description,Media Room,Median Appraised Value,Median Appraised Value  Square ft,Median Lot Square Ft,Median Price  Square ft,Median Square Ft,Median Year Built,Microwave,MultiFamily Description,Name,Neighborhood,Neighborhood Value Range,New Construction,Other Fees,Oven,Parking,Parking Space,Parking Unit,Price Range,Price_Reduced,Private Pool,Private Pool Desc,Property Type,QuartersGuest House,Range,Roof,Room Description,Single Family Properties,State,Status,Stories,StudyLibrary,Style,Subdivision,Subdivision Name,Tax Rate,Taxes wo Exemp,Unit No,Unit1 Bed,Unit1 Kitchen,Unit1 Living,Unit2 Bed1,Unit2 Bed2,Unit2 Kitchen,Unit2 Living,Unit3 Bed1,Unit3 Bed2,Unit3 Bed3,Unit3 Kitchen,Unit3 Living,Utility Room Desc,Utility Room Dim,WasherDryer Conn,Water Amenity,Water Sewer,Year Built,Zip Code,_id,author,null,text
300,2017-07-31,2017-07-31,1,324900,324900,0,0.0,0.0,http://www.har.com/1406-curtin-st/sale_94075593,,15X13,,12X10,,,,,,1406 Curtin St,,,1.94,3.0,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,02495(m_)  /Appraisal District",,Houston,,"Gas Dryer Connections, Washer Connections",,Central Electric,,Harris County,77018.0,,11X11,Yes,Yes,Ceiling Fans,"Fully Fenced, Storage Shed, Back Yard, Screened Porch, Covered Patio/Deck, Back Yard Fenced",Wood,17X10,,"Cash Sale, Conventional, FHA",,Wood,,Slab,East,,,,1 / Attached,No,Central Gas,,,,,,452K,12X11,LT 15 BLK 63 OAK FOREST SEC 7,Exclusive Agency to Sell/Lease,338000.0,For Sale,20X12,,Subdivision Lot,"7,200 Sqft.669(m_)  /Appraisal District",94075593 (HAR),,No/$0,Oak Forest East Area,,,"Master With Tub, Tub with Shower",,"$297,378",,"7,428",$198.60,"1,483",1951.0,,,,,$225 - $745 K,,No/$0,Gas Oven,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Kitchen/Dining Combo, Sun Room, Family Room,","3,819",TX,,1,,Traditional,Oak Forest Sec 07 View subdivision price trend,OAK FOREST ( EAST ),2.5285599999999997,"$9,016/2016",,,,,,,,,,,,,,Utility Rm in Garage,,,,"Public Sewer, Public Water",1949   / Appraisal District,77018.0,596d57abe2bac83200204dce,,,
301,2017-07-29,2017-07-29,1,354900,354900,0,0.0,0.0,http://www.har.com/1407-dorothy-st/sale_48776332,,13x13,,13x13,,15x12,11x11,,,1407 Dorothy St,,No,2.56,3.1,,,,,,,,,,2 Full  Bath(s),,4 Bedroom(s),,"1,789166(m_)  /Seller",,Houston,No,Electric Dryer Connections,Driveway Gate,Central Electric,,Harris County,77008.0,,13x11,Yes,Yes,"Attic Vents, Ceiling Fans","Patio/Deck, Back Yard, Back Yard Fenced",Brick & Wood,,,"Cash Sale, Conventional, FHA, VA",,,,Pier & Beam,,,,"Additional Parking, Driveway Gate",,No,Central Gas,,,,,,,16x10,LTS 729& 730 Houston Heights ANNEX,Exclusive Right to Sell/Lease,354900.0,For Sale,17x14,,Cleared,"5,000 Sqft.465(m_)  /Appraisal District",48776332 (HAR),,No/$0,Heights/Greater Heights,,,,,"$488,398",,"6,600",$259.55,"1,908",1935.0,No,,,,$284 - $900 K,,No/$0,Gas Oven,,,,,0.0,No,,Single Family,,Gas Range,Composition,Breakfast Room,"3,887",TX,,2,,Traditional,Heights View subdivision price trend,HOUSTON HEIGHTS,,,,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",1930   / Appraisal District,77008.0,597bd176e2bac827e84b0464,,,
302,2017-07-27,2017-07-27,1,389999,389999,0,0.0,0.0,http://www.har.com/1407-dorothy-st/sale_72353351,,13x13,,13x13,,15x12,11x11,,Driveway Gate,1407 Dorothy St,,No,2.56,3.1,,,,,,,,,,2 Full  Bath(s),,4 Bedroom(s),,"1,789166(m_)  /Seller",,Houston,No,Electric Dryer Connections,,Central Electric,,Harris County,77008.0,,13x11,Yes,Yes,"Attic Vents, Ceiling Fans","Patio/Deck, Back Yard, Back Yard Fenced",Brick & Wood,,,"Cash Sale, Conventional, FHA, VA",,,,Pier & Beam,,,,"Additional Parking, Driveway Gate",,No,Central Gas,,,,,,,16x10,LTS 729& 730 Houston Heights ANNEX,Exclusive Right to Sell/Lease,399999.0,For Sale,17x14,,Cleared,"5,000 Sqft.465(m_)  /Appraisal District",72353351 (HAR),,No/$0,Heights/Greater Heights,,,,,"$488,398",,"6,600",$259.55,"1,908",1935.0,No,,,,$284 - $900 K,,No/$0,Electric Oven,,,,,0.0586,No,,Single Family,,Electric Range,Composition,Breakfast Room,"3,887",TX,,2,,Traditional,Heights View subdivision price trend,HOUSTON HEIGHTS,,,,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",1930   / Appraisal District,77008.0,5933372ee2bac83b34e52ee9,,,
303,2017-07-28,2017-07-28,1,329900,329900,0,0.0,0.0,http://www.har.com/1408-bragg/sale_8023472,,12X15,,11X12,,11X12,,,"Driveway Gate, Automatic Gate",1408 Bragg,,No,1.52,2.97,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,025188(m_)  /Seller",,Houston,,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Quartz,Harris County,77009.0,,,Yes,Yes,,"Back Yard, Back Green Space","Brick & Wood, Cement Board",,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Slab,South,,,Auto Garage Door Opener,2 / Attached/Detached,Yes,Central Electric,,,,,"Alarm System - Owned, High Ceiling, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",453V,,"LT 3, BLK 1",Exclusive Right to Sell/Lease,329900.0,For Sale,13X19,,"Cleared, Corner",,8023472 (HAR),,$700,Northside,,,"Double Sinks, Master Bath + Separate Shower",,"$81,588",,"5,000",$97.66,"1,076",1945.0,Yes,,,,$52 - $142 K,,No/$0,"Double Oven, Gas Oven",,,,,0.0,No,,Single Family,,Gas Range,Composition,Living Area - 2nd Floor,"1,294",TX,,3,,"Contemporary/Modern, Traditional",Chapman Cove View subdivision price trend,RYON,,,,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",2017   / Seller,77009.0,5933372ee2bac83b34e52d48,,,
304,2017-08-25,2017-08-25,1,349900,349900,0,0.0,0.0,http://www.har.com/1408-wheeler-st/sale_32450045,,21X13,,15X10,,11X10,,,,1408 Wheeler St,,No,2.53,2.53,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"1,717160(m_)  /Appraisal District",,Houston,No,,,Central Electric,Granite,Harris County,77004.0,,17X10,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat",Fenced,Brick & Wood,,,"Cash Sale, Conventional, FHA",,"Tile, Carpet",,Slab,,,,,2 / Attached,,Central Gas,,,,,"Alarm System - Owned, High Ceiling, Island Kitchen, Prewired for Alarm System, Refrigerator Included, Fire/Smoke Alarm",493X,13X10,UNIT 1408 .1036 INT COMMON LAND & ELE PHOENICIAN @ AUSTIN CO,Exclusive Right to Sell/Lease,349900.0,For Sale,17X13,,,"12,391 Sqft.1,151(m_)  /Appraisal District",32450045 (HAR),"Limited Access Gates, Grounds, Insurance, Water and Sewer, Insurance Common Area",$225,Rice/Museum District,,,,,"$256,828",$0.00,"1,663",,"1,625",2004.0,Yes,,,,$228 - $272 K,,No/$0,Gas Oven,,,,,0.0541,No,,Townhouse / Condo,,Gas Cooktop,Composition,"1 Living Area, Breakfast Room, Kitchen/Dining Combo,",15,TX,,2,,Contemporary/Modern,Phoenician/Austin Condos View subdivision price trend,WHEELER STREET T H,2.65016,"$5,015/2015",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",2008   / Appraisal District,77004.0,598fc98ae2bac82858473b44,,,
305,2017-07-29,2017-07-29,1,100000,100000,0,0.0,0.0,http://www.har.com/1411-bayou-st/sale_67562795,,12x10,,12x12,,,,,,1411 Bayou St,,,1.97,3.55,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,154107(m_)  /Appraisal District",,Houston,,,,Other Cooling,,Harris County,77020.0,,,,,,,Wood,,,,,,,On Stilts,,,,,,,Other,,,,,,494E,,LT 2 BLK 7 SYDNOR,,100000.0,For Sale,,,Cleared,"5,000 Sqft.465(m_)  /Appraisal District",67562795 (HAR),,,Denver Harbor,,,,,"$35,771",$0.00,"5,000",,"1,040",1930.0,,,,,$20 - $59 K,,,Electric Oven,,,,,0.0,No,,Single Family,,,Composition,,68,TX,,1,,Traditional,Sydnor View subdivision price trend,SYDNOR,,,,,,,,,,,,,,,,,,,,Public Sewer,1930   / Appraisal District,77020.0,5933372ee2bac83b34e52be7,,,
306,2017-06-29,2017-06-29,1,535000,535000,0,0.0,0.0,http://www.har.com/1411-thornton-rd/sale_2581447,,14x20,,12x14,,12x14,,,,1411 Thornton Rd,,Yes,1.94,3.0,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"2,094195(m_)  /Appraisal District",Attached Carport,Houston,No,,,Central Electric,Granite,Harris County,77018.0,,,Yes,Yes,Insulated/Low-E windows,Patio/Deck,Brick & Wood,8x9,,,,Tile,,Slab,North,,,Workshop,,No,Central Electric,,,,,Alarm System - Owned,452K,14x16,LT 17 BLK 82 OAK FOREST SEC 9,Exclusive Agency to Sell/Lease,535000.0,For Sale,16x18,,Subdivision Lot,"7,140 Sqft.663(m_)  /Appraisal District",2581447 (HAR),,No/$0,Oak Forest East Area,,,,,"$297,378",,"7,428",$198.60,"1,483",1951.0,Yes,,,,$225 - $745 K,,No/$0,Convection Oven,,,,,0.0,No,,Single Family,,Electric Cooktop,Composition,Living/Dining Combo,"3,819",TX,,1,,Traditional,Oak Forest View subdivision price trend,OAK FOREST ( EAST ),2.5285599999999997,"$10,188/2016",,,,,,,,,,,,,,Utility Rm in House,7x12,,,Public Sewer,1949   / Appraisal District,77018.0,5952f95fe2bac80fa0f105ba,,,
307,2017-08-18,2017-08-18,1,155000,155000,0,0.0,0.0,http://www.har.com/1411-wheeler-st/sale_5365479,,12x21,,11x11,,,,,,1411 Wheeler St,,,1.97,2.72,,,,,,,,,,1 Full  & 1Half Bath(s),,2 Bedroom(s),09x10,"1,172109(m_)  /Appraisal District",,Houston,,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Window Units,,Harris County,77004.0,,09x09,,,Ceiling Fans,,Brick Veneer,,,Cash Sale,,"Carpet, Vinyl",,Slab,,,,,,No,No Heating,,,,,,493X,08x09,TR 1B ROSEWOOD,Exclusive Right to Sell/Lease,155000.0,For Sale,12x20,,Other,"1,575 Sqft.146(m_)  /Appraisal District",5365479 (HAR),,No/$0,Rice/Museum District,,,,,"$280,170",$0.00,"5,000",,"1,440",1930.0,,,,,$160 - $378 K,,No/$0,Gas Oven,,,,,0.2211,No,,Single Family,,Gas Range,Composition,"1 Living Area, Breakfast Room",29,TX,,2,,Traditional,Rosewood View subdivision price trend,ROSEWOOD,2.65016,"$1,337/2015",,,,,,,,,,,,,,Utility Rm In House,03x06,,,Public Sewer,1965   / Appraisal District,77004.0,598fc98ae2bac82858473a95,,,
308,2017-06-16,2017-06-16,1,125000,125000,0,0.0,0.0,http://www.har.com/1413-mystic-st/sale_99439736,,,,,2.0,,,,,1413 Mystic St,,,2.12,2.93,"$1,349",$1.01,"$231,011",,$134.27,,"1,734",,,,,,,"2,200204(m_)  /Appraisal District",,Houston,,,,Central Electric,NONE,Harris County,,,,,,,,,,,"Cash Sale, Investor",,Tile,,,,,,,,,Central Electric,14.0,210.0,,,,494G,,TR 9B WINTERS U/R ABST 32 HARRIS & WILSON,Exclusive Right to Sell/Lease,125000.0,For Sale,,,,"5,343 Sqft.496(m_)  /Appraisal District",99439736 (HAR),,No/$0,Denver Harbor,Denver Harbor,,,,,,,,,,,Split Plan,,,,,No/$0,,,,Two,,0.1379,,,Multi-Family,,,Composition,,,TX,,2,,,Winters,,2.53516,"$3,000/2015",,,,,,,,,12x13,11x11,11x11,10x11,12x12,,,,,,2014   / Appraisal District,77020.0,5933372ee2bac83b34e52bf4,,,
309,2017-07-24,2017-07-24,1,469999,469999,0,0.0,0.0,http://www.har.com/1414-knox/sale_33436493,,20x16,,13x12,,12x10,,,,1414 Knox,,No,2.74,2.8,,,,,,,,,,2 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,538236(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Washer Connections",,Central Electric,,Harris County,77007.0,,,Yes,Yes,"Ceiling Fans, Digital Program Thermostat, HVAC>13 SEER","Fully Fenced, Back Yard, Back Green Space, Back Yard Fenced","Cement Board, Stucco",,,"Cash Sale, Conventional",,"Wood, Slate",,Slab,West,,,"Additional Parking, Double-Wide Driveway",2 / Attached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",492G,16x12,LT 35 BLK 6 WOODCREST,Exclusive Agency to Sell/Lease,489999.0,For Sale,20x18,,Subdivision Lot,"2,800 Sqft.260(m_)  /Appraisal District",33436493 (HAR),,No/$0,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower",,"$397,733",,"2,725",$198.25,"2,294",2005.0,Yes,,,,$302 - $600 K,,No/$0,Electric Oven,,,,,0.0485,No,,Single Family,,Gas Cooktop,Composition,Living/Dining Combo,170,TX,,2,,Traditional,Woodcrest View subdivision price trend,WOODCREST,2.53516,"$10,901/2016",,,,,,,,,,,,,,Utility Room 2nd Floor,,,,"Public Sewer, Public Water",2008   / Appraisal District,77007.0,5933372ee2bac83b34e530a7,,,
310,2017-06-22,2017-06-22,1,349000,349000,0,0.0,0.0,http://www.har.com/1414-laird-st--a/sale_11362896,,14x12,,13x11,,,,,,1414 Laird St  A,"Electric Dryer Connection, Gas Dryer Connections, Refrigerator, Washer Connections",No,2.47,2.9,,,,,,,,,,2 Full  & 1Half Bath(s),,2 Bedroom(s),,"1,625151(m_)  /Appraisal District",,Houston,No,,,Central Electric,Granite,Harris County,77008.0,,12x11,Yes,Yes,"Ceiling Fans, Digital Program Thermostat",,"Cement Board, Stucco",,,,1 / Gas Connections,"Tile, Stone, Wood, Carpet",,"Pier & Beam, Slab on Builders Pier",South,,,,2 / Attached,,Central Gas,,,,,"Breakfast Bar, Island Kitchen, Wet Bar, Brick Walls",452Z,14x12,LT 1 BLK 1 MAJUMDER CITY VIEW LOFTS,Exclusive Right to Sell/Lease,349000.0,For Sale,15x14,Yes,On Corner,"1,787 Sqft.166(m_)  /Appraisal District",11362896 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$384,615",,"2,525",$196.42,"1,972",2005.0,Yes,,,,$247 - $470 K,,No/$0,Convection Oven,,,,,0.0438,No,,Townhouse / Condo,,Gas Range,Other,,521,TX,,3,,Contemporary/Modern,Majumder City View Lofts View subdivision price trend,HOUSTON HEIGHTS ANNEX,2.5285599999999997,"$9,250/2016",A,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2012   / Appraisal District,77008.0,5933372ee2bac83b34e52d86,,,
311,2017-07-29,2017-07-29,1,100000,100000,0,0.0,0.0,http://www.har.com/1415-bayou-st/sale_47340551,,12x10,,12x12,,,,,,1415 Bayou St,,,1.97,3.55,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),,"1,088101(m_)  /Appraisal District",,Houston,,,,Other Cooling,,Harris County,77020.0,,,,,,,Wood,,,,,,,On Stilts,,,,,,,Other,,,,,,494E,,TR 1A BLK 7 SYDNOR,,100000.0,For Sale,,,Cleared,"3,000 Sqft.279(m_)  /Appraisal District",47340551 (HAR),,,Denver Harbor,,,,,"$35,771",$0.00,"5,000",,"1,040",1930.0,,,,,$20 - $59 K,,,Electric Oven,,,,,0.0,No,,Single Family,,Electric Range,Composition,,68,TX,,1,,Traditional,Sydnor View subdivision price trend,SYDNOR,,,,,,,,,,,,,,,,,,,,Public Water,1920   / Appraisal District,77020.0,5933372ee2bac83b34e52be8,,,
312,2017-07-11,2017-07-11,1,410000,410000,0,0.0,0.0,http://www.har.com/1416-sabine/sale_14391093,,14x11,,18x14,,12x9,,,Automatic Gate,1416 Sabine,,No,2.44,2.7,"$2,106",$1.54,"$442,794",,$207.14,,"2,225",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,436226(m_)  /Appraisal District",,Houston,,"Gas Dryer Connections, Washer Connections",,Central Electric,Granite & Marble,Harris County,,,20x13,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, HVAC>13 SEER, Other Energy Features","Fully Fenced, Rooftop Deck, Rooftop Deck","Other, Stucco",,,"Cash Sale, Conventional, FHA, VA",1 / Freestanding,Wood,,Slab,,17x9,,"Additional Parking, Auto Garage Door Opener",2 / Attached,Yes,Central Gas,48.0,105.0,,,"Breakfast Bar, Dryer Included, High Ceiling, Island Kitchen, Prewired for Alarm System, Refrigerator Included, Fire/Smoke Alarm, Washer Included",493F,13x8,LT 1 BLK 1 MERFISH EDWARDS,Exclusive Right to Sell/Lease,420000.0,For Sale,22x15,,Corner,"1,813 Sqft.168(m_)  /Appraisal District",14391093 (HAR),,"$2,300",Washington East/Sabine,Washington East/Sabine,,"Double Sinks, Master Bath + Separate Shower",,,,,,,,Yes,,,,,,Yes/$225,"Electric Oven, Single Oven",,,,,0.0,No,,Single Family,,"Electric Range, Electric Cooktop",Composition,"1 Living Area, Gameroom Up, Kitchen/Dining Combo, Living Area - 2nd Floor, Guest Suite,",,TX,,4,,"Contemporary/Modern, Traditional",Sawyer Heights,,2.53516,"$9,634/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2007   / Appraisal District,77007.0,5933372ee2bac83b34e52f51,,,
313,2017-08-19,2017-08-19,1,410000,410000,0,0.0,0.0,http://www.har.com/1416-sabine/sale_53731537,,14x11,,18x14,,12x9,,,,1416 Sabine,,No,2.39,2.69,"$2,172",$1.60,"$439,677",,$203.91,,"2,237",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,436226(m_)  /Appraisal District",,Houston,,"Gas Dryer Connections, Washer Connections",Automatic Gate,Central Electric,Granite & Marble,Harris County,,,20x13,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, HVAC>13 SEER, Other Energy Features","Fully Fenced, Rooftop Deck, Rooftop Deck","Other, Stucco",,,"Cash Sale, Conventional, FHA, VA",1 / Freestanding,Wood,,Slab,,17x9,,"Additional Parking, Auto Garage Door Opener",2 / Attached,Yes,Central Gas,59.0,99.0,,,"Breakfast Bar, Dryer Included, High Ceiling, Island Kitchen, Prewired for Alarm System, Refrigerator Included, Fire/Smoke Alarm, Washer Included",493F,13x8,LT 1 BLK 1 MERFISH EDWARDS,Exclusive Right to Sell/Lease,410000.0,For Sale,22x15,,Corner,"1,813 Sqft.168(m_)  /Appraisal District",53731537 (HAR),,"$2,300",Washington East/Sabine,Washington East/Sabine,,"Double Sinks, Master Bath + Separate Shower",,,,,,,,Yes,,,,,,Yes/$225,"Electric Oven, Single Oven",,,,,0.0,No,,Single Family,,"Electric Range, Electric Cooktop",Composition,"1 Living Area, Gameroom Up, Kitchen/Dining Combo, Living Area - 2nd Floor, Guest Suite,",,TX,,4,,"Contemporary/Modern, Traditional",Sawyer Heights,,2.53516,"$9,634/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2007   / Appraisal District,77007.0,59656ec4e2bac83574a4fda3,,,
314,2017-07-25,2017-07-25,1,374000,374000,0,0.0,0.0,http://www.har.com/1417-birdsall-st/sale_85467443,,16X19,,12X13,,12X11,,,,1417 Birdsall St,Refrigerator,No,3.87,3.0,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,237208(m_)  /Appraisal District",,Houston,,,,Central Electric,GRANITE,Harris County,77007.0,,12X12,Yes,Yes,Ceiling Fans,"Patio/Deck, Balcony",Stucco,,,"Cash Sale, Conventional, FHA",1 / Gaslog Fireplace,"Tile, Wood, Carpet",,Slab,,,,,2 / Attached,,Central Gas,,,,,"High Ceiling, Fire/Smoke Alarm",492G,15X12,LT 7 BLK 1 MAXIE VILLAGE,Exclusive Right to Sell/Lease,379000.0,For Sale,16X21,,,"1,502 Sqft.140(m_)  /Appraisal District",85467443 (HAR),,No/$0,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$375,000",$0.00,"1,613",,"2,252",2004.0,Yes,,,,$353 - $438 K,,No/$0,Gas Oven,Auto Garage Door Opener,,,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Living Area - 2nd Floor",15,TX,,3,,Traditional,Maxie Village View subdivision price trend,MAXIE SQUARE,2.5285599999999997,"$9,356/2016",,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2004   / Appraisal District,77007.0,5933372ee2bac83b34e52e2f,,,
315,2017-06-08,2017-06-08,1,295000,295000,0,0.0,0.0,http://www.har.com/1421-w-26th-st--f/sale_72574354,,15x14,,11x10,,,,,,1421 W 26th St  F,"Electric Dryer Connection, Gas Dryer Connections, Washer Included, Dryer Included, Refrigerator, Washer Connections",No,2.43,2.52,,,,,,,,,,2 Full  Bath(s),,2 Bedroom(s),,"1,582147(m_)  /Appraisal District",,Houston,No,,,Central Electric,Graniite,Harris County,77008.0,,12x9,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Insulation - Batt, Insulation - Blown Cellulose",Patio/Deck,Cement Board,,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood, Carpet",,Slab on Builders Pier,South,,,,2 / Attached,,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling",452T,12x9,LT 6 BLK 1 WEST TWENTY SIXTH STREET T/H 2,Exclusive Right to Sell/Lse w/ Named Prospect,295000.0,For Sale,17x12,,,"2,446 Sqft.227(m_)  /Appraisal District",72574354 (HAR),Grounds,$ 1050 / ANNUALLY,Heights/Greater Heights,,,Master With Tub,,"$303,416",$0.00,"2,511",,"1,818",2003.0,Yes,,,,$265 - $348 K,,Yes/$150/Transfer,Gas Oven,Additional Parking,,,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Living/Dining Combo, Loft, Living Area - 2nd Floor,",21,TX,,3,12x13,Traditional,West Twenty 06 Street T H 02 View subdivision price trend,WEST TWENTY SIXTH STREET TOWNH,2.5285599999999997,"$7,008/2016",F,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2003   / Appraisal District,77008.0,5933372ee2bac83b34e52cc3,,,
316,2017-07-28,2017-07-28,1,374900,374900,0,0.0,0.0,http://www.har.com/1422-bragg/sale_81409054,,17X12,,12X11,,12X10,,,,1422 Bragg,,,1.52,2.97,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,348218(m_)  /Seller",,Houston,,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,,Harris County,77009.0,,,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, High-Efficiency HVAC, Insulation - Batt, Insulation - Other, North/South Exposure, Other Energy Features","Back Yard, Back Green Space","Brick & Wood, Cement Board",,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Slab,North,,,Auto Garage Door Opener,2 / Attached,Yes,Central Electric,,,,,Alarm System - Owned,453V,,"LT 11, Blk 1",Exclusive Right to Sell/Lease,374900.0,For Sale,17X19,,Cleared,,81409054 (HAR),,$ 700 / ANNUALLY,Northside,,,"Double Sinks, Master Bath + Separate Shower",,"$81,588",,"5,000",$97.66,"1,076",1945.0,Yes,,,,$52 - $142 K,,No/$0,Gas Oven,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Breakfast Room, Living Area - 2nd Floor","1,294",TX,,3,,"Contemporary/Modern, Traditional",Chapman Cove View subdivision price trend,RYON,,,,,,,,,,,,,,,,Utility Room 2nd Floor,,,,"Public Sewer, Public Water",2017   / Seller,77009.0,5933372ee2bac83b34e52e1c,,,
317,2017-06-08,2017-06-08,1,550000,550000,0,0.0,0.0,http://www.har.com/1423-alexander/sale_54998544,,12x12,,12x12,,17x13,15x11,,,1423 Alexander,,,2.47,2.9,,,,,,,,,,3 Full  Bath(s),,4 Bedroom(s),,"2,272211(m_)  /Appraisal District",,Houston,Yes,Electric Dryer Connections,,Central Electric,Quartz,Harris County,77008.0,,,Yes,Yes,,,"Brick & Wood, Stucco",,,"Cash Sale, Conventional, Lease/Purchase, Owner Financing, Owner 2nd",,,,Pier & Beam,,,,,,No,Central Electric,,,,,,452Z,,LTS 770 & 771 HOUSTON HEIGHTS ANNEX,Exclusive Right to Sell/Lease,550000.0,For Sale,,,Subdivision Lot,"5,000 Sqft.465(m_)  /Appraisal District",54998544 (HAR),,No/$0,Heights/Greater Heights,,,Master Bath + Separate Shower,,"$384,615",,"2,525",$196.42,"1,972",2005.0,Yes,,,,$247 - $470 K,,No/$0,,,,,,0.0,No,,Single Family,,Gas Range,Composition,,521,TX,,1,,Traditional,Heights Annex View subdivision price trend,HOUSTON HEIGHTS ANNEX,,,,,,,,,,,,,,,,,,,,Public Sewer,1940   / Appraisal District,77008.0,5933372ee2bac83b34e53167,,,
